año,alcaldia,colonia,bimestre,indice_des,CPDomestico,CTDomestico,CPNODomestico,CTNODomestico,CPMixto,CTMixto,consumo_total,consumo_prom
2019,AZCAPOTZALCO,PRADOS DEL ROSARIO,3,POPULAR,25.98,4468.9,40.87,40.87,0.0,0.0,4509.77,26.07
2019,AZCAPOTZALCO,PROVIDENCIA,3,BAJO,44.63,580.2,14.33,143.32,31.61,94.84,818.36,31.48
2019,AZCAPOTZALCO,PUEBLO SAN PEDRO XALPA,3,BAJO,22.91,10903.84,0.0,0.0,49.03,294.2,11198.04,23.18
2019,AZCAPOTZALCO,PUEBLO SAN MIGUEL AMANTLA,3,POPULAR,43.74,4723.8,39.54,237.26,60.4,1207.93,6168.99,46.04
2019,AZCAPOTZALCO,TEZOZOMOC,3,MEDIO,161.45,968.7,68.99,827.87,70.16,70.16,1866.73,98.25
2019,AZCAPOTZALCO,PUEBLO SANTO DOMINGO,3,BAJO,34.12,614.16,0.0,0.0,32.97,65.94,680.1,32.39
2019,AZCAPOTZALCO,PUEBLO SANTIAGO AHUIZOTLA,3,BAJO,49.64,1092.18,2.96,5.93,63.45,190.36,1288.47,47.72
2019,AZCAPOTZALCO,EX HACIENDA DEL ROSARIO,3,BAJO,22.96,941.33,3.05,3.05,0.0,0.0,944.38,22.49
2019,AZCAPOTZALCO,U. HAB. EL ROSARIO,3,BAJO,24.82,66170.67,58.08,6331.23,0.0,0.0,72501.9,26.13
2019,AZCAPOTZALCO,U. HAB. EL ROSARIO,3,BAJO,24.82,66170.67,58.08,6331.23,0.0,0.0,72501.9,26.13
2019,AZCAPOTZALCO,TEZOZOMOC,3,POPULAR,37.24,2346.07,28.92,144.61,46.39,695.91,3186.59,38.39
2019,TLALPAN,TLALPAN,3,ALTO,34.79,34.79,53.77,322.61,6.64,6.64,364.04,45.5
2019,AZCAPOTZALCO,TEZOZOMOC,3,BAJO,40.13,963.19,5.47,16.41,57.97,173.91,1153.51,38.45
2019,AZCAPOTZALCO,TEZOZOMOC,3,BAJO,25.14,905.21,5.14,10.29,53.56,214.26,1129.76,26.9
2019,AZCAPOTZALCO,TEZOZOMOC,3,POPULAR,25.94,1270.89,14.43,86.56,48.93,195.73,1553.18,26.33
2019,AZCAPOTZALCO,SAN ANTONIO,3,BAJO,30.82,246.57,23.79,23.79,0.0,0.0,270.36,30.04
2019,AZCAPOTZALCO,SAN ANTONIO,3,BAJO,22.95,344.24,19.52,19.52,0.0,0.0,363.76,22.74
2019,AZCAPOTZALCO,PROVIDENCIA,3,BAJO,38.45,230.7,40.85,163.41,119.88,239.75,633.86,52.82
2019,AZCAPOTZALCO,PUEBLO SANTIAGO AHUIZOTLA,3,BAJO,41.51,1535.99,13.42,26.84,38.33,153.31,1716.14,39.91
2019,AZCAPOTZALCO,EX HACIENDA DEL ROSARIO,3,POPULAR,26.89,242.02,93.33,93.33,46.97,140.92,476.27,36.64
2019,AZCAPOTZALCO,PUEBLO SAN JUAN TLIHUACA,3,ALTO,30.27,272.4,156.86,627.46,19.84,39.67,939.53,62.64
2019,AZCAPOTZALCO,PUEBLO SANTIAGO AHUIZOTLA,3,POPULAR,67.24,739.64,0.97,1.94,26.84,80.52,822.1,51.38
2019,AZCAPOTZALCO,PUEBLO SANTIAGO AHUIZOTLA,3,BAJO,23.68,2699.94,13.6,27.21,65.56,262.24,2989.39,24.91
2019,AZCAPOTZALCO,PUEBLO SAN JUAN TLIHUACA,3,POPULAR,49.89,3841.3,36.75,110.24,91.9,367.62,4319.16,51.42
2019,AZCAPOTZALCO,PUEBLO SANTIAGO AHUIZOTLA,3,POPULAR,43.16,4704.88,12.15,109.36,51.75,569.22,5383.46,41.73
2019,AZCAPOTZALCO,PUEBLO SAN FRANCISCO TETECALA,3,BAJO,16.74,133.93,22.53,22.53,83.98,83.98,240.44,24.04
2019,AZCAPOTZALCO,PUEBLO SAN FRANCISCO TETECALA,3,BAJO,42.19,717.21,69.24,553.9,56.51,226.05,1497.16,51.63
2019,AZCAPOTZALCO,PUEBLO SANTIAGO AHUIZOTLA,3,BAJO,34.69,312.24,29.91,29.91,46.55,232.77,574.92,38.33
2019,AZCAPOTZALCO,PUEBLO SAN MARTIN XOCHINAHUAC,3,BAJO,63.41,1965.63,42.4,169.58,115.89,115.89,2251.1,62.53
2019,AZCAPOTZALCO,PUEBLO SAN MARTIN XOCHINAHUAC,3,BAJO,36.2,108.59,0.0,0.0,53.08,53.08,161.67,32.33
2019,AZCAPOTZALCO,PUEBLO SAN MARTIN XOCHINAHUAC,3,BAJO,29.45,559.55,13.42,26.84,77.58,543.04,1129.43,40.34
2019,MILPA ALTA,PBLO VILLA MILPA ALTA BO LA CONCEPCION,3,BAJO,34.77,104.31,0.97,0.97,28.46,85.38,190.66,27.24
2019,MILPA ALTA,PBLO VILLA MILPA ALTA BO LOS ANGELES,3,MEDIO,31.86,254.89,21.35,21.35,17.66,35.32,311.56,28.32
2019,MILPA ALTA,PBLO VILLA MILPA ALTA BO LOS ANGELES,3,MEDIO,12.82,102.56,36.58,73.16,40.66,121.99,297.71,22.9
2019,MILPA ALTA,PBLO VILLA MILPA ALTA BO SANTA MARTHA,3,BAJO,16.03,80.13,7.32,7.32,21.04,21.04,108.49,15.5
2019,MILPA ALTA,PBLO VILLA MILPA ALTA BO SANTA MARTHA,3,BAJO,23.65,70.96,41.51,41.51,39.55,276.83,389.3,35.39
2019,MILPA ALTA,PBLO VILLA MILPA ALTA BO SANTA MARTHA,3,MEDIO,24.81,74.44,8.18,24.54,36.27,181.33,280.31,25.48
2019,MILPA ALTA,PBLO VILLA MILPA ALTA BO SAN MATEO,3,MEDIO,35.38,35.38,127.9,383.69,9.56,19.11,438.18,73.03
2019,MILPA ALTA,PBLO VILLA MILPA ALTA BO SANTA MARTHA,3,MEDIO,12.35,74.12,26.23,26.23,14.78,29.57,129.92,14.44
2019,MILPA ALTA,PBLO VILLA MILPA ALTA BO SAN MATEO,3,MEDIO,24.54,245.4,0.37,0.37,29.32,117.27,363.04,24.2
2019,MILPA ALTA,PBLO VILLA MILPA ALTA BO SANTA MARTHA,3,MEDIO,31.48,157.38,46.36,46.36,38.64,115.91,319.65,35.52
2019,MILPA ALTA,PBLO VILLA MILPA ALTA BO SAN MATEO,3,BAJO,26.88,241.94,144.57,144.57,36.0,36.0,422.51,38.41
2019,MILPA ALTA,PBLO SAN ANTONIO TECOMITL BO TECAXTITLA,3,BAJO,21.31,106.53,0.0,0.0,24.12,144.69,251.22,20.94
2019,MILPA ALTA,PBLO SAN ANTONIO TECOMITL BO CRUZTITLA,3,BAJO,20.67,248.09,0.0,0.0,8.54,8.54,256.63,17.11
2019,MILPA ALTA,PBLO SAN PABLO OZTOTEPEC BO CENTRO,3,MEDIO,6.1,6.1,476.72,953.43,28.06,28.06,987.59,246.9
2019,MILPA ALTA,PBLO SAN PABLO OZTOTEPEC BO SAN MIGUEL,3,MEDIO,11.59,11.59,0.0,0.0,0.0,0.0,11.59,5.8
2019,MILPA ALTA,PBLO SAN PABLO OZTOTEPEC BO CHALMITA,3,MEDIO,27.94,55.88,70.43,70.43,0.0,0.0,126.31,42.1
2019,MILPA ALTA,PBLO SAN ANTONIO TECOMITL BO XOCHITEPETL,3,POPULAR,25.11,1808.1,195.5,391.01,42.09,294.61,2493.72,30.79
2019,MILPA ALTA,PBLO SAN ANTONIO TECOMITL BO CRUZTITLA,3,POPULAR,35.69,71.38,64.68,64.68,38.16,190.78,326.84,40.85
2019,MILPA ALTA,PBLO SAN ANTONIO TECOMITL BO TENANTITLA,3,BAJO,24.07,144.4,44.22,88.45,32.44,291.93,524.78,30.87
2019,MILPA ALTA,PBLO SAN ANTONIO TECOMITL BO CRUZTITLA,3,BAJO,18.31,36.62,1.32,1.32,10.08,40.32,78.26,11.18
2019,MILPA ALTA,PBLO SAN ANTONIO TECOMITL BO XOCHITEPETL,3,BAJO,20.23,283.21,0.0,0.0,28.36,56.73,339.94,20.0
2019,MILPA ALTA,PBLO SAN ANTONIO TECOMITL BO CRUZTITLA,3,BAJO,38.11,457.27,1.83,1.83,44.18,530.21,989.31,39.57
2019,MILPA ALTA,PBLO SAN ANTONIO TECOMITL BO CRUZTITLA,3,BAJO,24.41,97.63,0.0,0.0,37.49,299.96,397.59,30.58
2019,MILPA ALTA,PBLO SAN ANTONIO TECOMITL BO XOCHITEPETL,3,BAJO,26.12,888.07,1.09,1.09,37.9,341.13,1230.29,27.96
2019,MILPA ALTA,PBLO SAN ANTONIO TECOMITL BO CRUZTITLA,3,POPULAR,19.18,441.07,0.0,0.0,26.08,104.31,545.38,19.48
2019,MILPA ALTA,PBLO SAN PEDRO ATOCPAN BO NOCHTLA,3,MEDIO,39.34,78.69,144.57,578.27,22.86,45.72,702.68,87.84
2019,MILPA ALTA,PBLO SAN PEDRO ATOCPAN BO NOCHTLA,3,MEDIO,27.61,82.84,51.76,51.76,0.0,0.0,134.6,33.65
2019,MILPA ALTA,PBLO SAN PEDRO ATOCPAN BO NOCHTLA,3,MEDIO,24.65,49.3,45.03,135.09,46.98,93.95,278.34,39.76
2019,MILPA ALTA,PBLO SAN ANTONIO TECOMITL BO CRUZTITLA,3,POPULAR,22.43,897.26,78.69,78.69,48.34,193.38,1169.33,25.99
2019,MILPA ALTA,PBLO SAN PEDRO ATOCPAN BO TULA,3,MEDIO,28.16,112.62,3.05,3.05,21.15,63.44,179.11,22.39
2019,MILPA ALTA,PBLO SAN PEDRO ATOCPAN BO NOCHTLA,3,BAJO,2.57,2.57,13.42,13.42,0.0,0.0,15.99,8.0
2019,MILPA ALTA,PBLO SAN PEDRO ATOCPAN BO OCOTITLA,3,MEDIO,19.79,118.73,10.37,10.37,9.29,37.15,166.25,15.11
2019,MILPA ALTA,PBLO SAN PEDRO ATOCPAN BO PANCHIMALCO,3,BAJO,18.91,18.91,0.0,0.0,23.09,69.27,88.18,17.64
2019,MILPA ALTA,PUEBLO SAN BARTOLOME XICOMULCO,3,POPULAR,22.23,177.85,19.52,19.52,33.56,100.67,298.04,24.84
2019,MILPA ALTA,PUEBLO SAN SALVADOR CUAUHTENCO,3,MEDIO,11.16,122.76,17.69,53.07,20.14,40.28,216.11,13.51
2019,MILPA ALTA,PBLO VILLA MILPA ALTA BO SANTA CRUZ,3,MEDIO,10.87,65.23,1.22,1.22,19.53,19.53,85.98,10.75
2019,MILPA ALTA,PBLO SAN PEDRO ATOCPAN BO NOCHTLA,3,POPULAR,8.4,25.21,0.0,0.0,5.34,5.34,30.55,6.11
2019,COYOACAN,DEL CARMEN,3,ALTO,38.28,612.41,111.33,334.0,134.82,134.82,1081.23,54.06
2019,MILPA ALTA,PBLO VILLA MILPA ALTA BO SANTA MARTHA,3,POPULAR,15.55,139.91,1.22,1.22,71.38,71.38,212.51,19.32
2019,MILPA ALTA,LA CONCHITA,3,BAJO,19.68,78.73,0.0,0.0,36.0,36.0,114.73,19.12
2019,MILPA ALTA,LA CONCHITA,3,BAJO,9.83,29.5,88.96,88.96,7.32,14.64,133.1,22.18
2019,MILPA ALTA,LA CONCHITA,3,BAJO,16.93,203.21,169.88,339.77,0.0,0.0,542.98,38.78
2019,COYOACAN,DEL CARMEN,3,ALTO,34.92,593.67,18.02,450.53,0.0,0.0,1044.2,24.86
2019,MILPA ALTA,PBLO SAN ANTONIO TECOMITL BO XOCHITEPETL,3,POPULAR,21.79,1155.08,1.83,1.83,22.42,67.27,1224.18,21.48
2019,MILPA ALTA,PBLO SAN ANTONIO TECOMITL BO XALTIPAC,3,POPULAR,18.31,36.62,38.43,38.43,19.52,19.52,94.57,23.64
2019,MILPA ALTA,PBLO SAN PABLO OZTOTEPEC BO SAN MIGUEL,3,MEDIO,11.5,137.98,34.77,34.77,35.68,71.37,244.12,16.27
2019,COYOACAN,DEL CARMEN,3,ALTO,25.27,934.82,3.96,7.93,0.0,0.0,942.75,24.17
2019,COYOACAN,DEL CARMEN,3,ALTO,59.95,419.67,74.89,74.89,87.24,174.48,669.04,66.9
2019,COYOACAN,DEL CARMEN,3,ALTO,28.98,173.9,23.73,71.18,0.0,0.0,245.08,27.23
2019,COYOACAN,DEL CARMEN,3,ALTO,42.6,809.43,48.71,340.96,12.81,38.44,1188.83,40.99
2019,COYOACAN,DEL CARMEN,3,ALTO,36.55,1279.26,34.18,239.24,68.92,68.92,1587.42,36.92
2019,COYOACAN,DEL CARMEN,3,ALTO,41.63,874.17,406.26,406.26,0.0,0.0,1280.43,58.2
2019,COYOACAN,DEL CARMEN,3,ALTO,41.16,699.68,1224.21,6121.07,0.0,0.0,6820.75,310.03
2019,COYOACAN,DEL CARMEN,3,ALTO,35.55,711.09,37.82,151.29,46.36,185.46,1047.84,37.42
2019,COYOACAN,DEL CARMEN,3,ALTO,31.31,93.94,24.1,48.19,0.0,0.0,142.13,28.43
2019,COYOACAN,DEL CARMEN,3,ALTO,28.45,568.91,40.26,80.52,36.26,108.78,758.21,30.33
2019,COYOACAN,DEL CARMEN,3,ALTO,44.08,705.29,34.29,102.88,0.0,0.0,808.17,42.54
2019,COYOACAN,DEL CARMEN,3,ALTO,33.0,1550.8,10.98,10.98,1.84,1.84,1563.62,31.91
2019,COYOACAN,SAN DIEGO CHURUBUSCO,3,ALTO,31.76,381.11,24.82,223.35,59.5,59.5,663.96,30.18
2019,COYOACAN,DEL CARMEN,3,ALTO,27.98,1258.99,0.92,1.83,86.83,260.5,1521.32,30.43
2019,COYOACAN,DEL CARMEN,3,ALTO,24.52,245.22,20.13,20.13,23.18,23.18,288.53,24.04
2019,COYOACAN,DEL CARMEN,3,ALTO,39.44,591.65,76.6,306.41,127.96,127.96,1026.02,51.3
2019,COYOACAN,DEL CARMEN,3,ALTO,43.99,879.81,130.3,651.48,109.8,329.39,1860.68,66.45
2019,COYOACAN,DEL CARMEN,3,ALTO,28.81,547.37,25.43,50.86,97.02,97.02,695.25,31.6
2019,COYOACAN,DEL CARMEN,3,ALTO,34.27,753.93,68.93,68.93,15.87,15.87,838.73,34.95
2019,COYOACAN,DEL CARMEN,3,ALTO,34.77,1286.65,35.2,70.39,36.0,36.0,1393.04,34.83
2019,COYOACAN,DEL CARMEN,3,ALTO,30.12,572.3,68.78,481.46,0.0,0.0,1053.76,40.53
2019,COYOACAN,DEL CARMEN,3,ALTO,29.69,89.06,134.2,134.2,0.0,0.0,223.26,55.82
2019,COYOACAN,DEL CARMEN,3,ALTO,51.8,1036.07,52.18,469.65,23.79,71.38,1577.1,49.28
2019,COYOACAN,SAN DIEGO CHURUBUSCO,3,ALTO,24.9,1394.3,37.85,113.54,167.76,167.76,1675.6,27.93
2019,COYOACAN,SAN DIEGO CHURUBUSCO,3,ALTO,72.91,6853.1,639.57,6395.74,87.67,438.36,13687.2,125.57
2019,COYOACAN,DEL CARMEN,3,ALTO,25.39,6043.71,217.77,4355.34,35.37,459.86,10858.91,40.07
2019,COYOACAN,DEL CARMEN,3,ALTO,33.6,1108.64,21.09,168.75,50.64,253.22,1530.61,33.27
2019,COYOACAN,DEL CARMEN,3,ALTO,13.73,27.46,61.59,554.29,60.97,60.97,642.72,53.56
2019,COYOACAN,DEL CARMEN,3,ALTO,36.69,880.63,0.0,0.0,0.0,0.0,880.63,35.23
2019,COYOACAN,DEL CARMEN,3,ALTO,47.83,860.92,18.91,18.91,48.68,243.42,1123.25,46.8
2019,COYOACAN,DEL CARMEN,3,MEDIO,37.82,37.82,93.77,1500.3,236.49,1182.47,2720.59,123.66
2019,COYOACAN,DEL CARMEN,3,ALTO,22.83,136.96,163.86,1802.41,21.23,106.16,2045.53,92.98
2019,COYOACAN,DEL CARMEN,3,ALTO,45.58,501.37,15.25,15.25,0.0,0.0,516.62,43.05
2019,COYOACAN,DEL CARMEN,3,ALTO,40.4,1171.5,8.88,79.93,10.43,31.28,1282.71,31.29
2019,COYOACAN,DEL CARMEN,3,ALTO,11.64,116.39,9.96,29.88,44.12,44.12,190.39,13.6
2019,COYOACAN,SAN DIEGO CHURUBUSCO,3,ALTO,29.51,1445.88,977.67,5866.03,31.7,126.79,7438.7,126.08
2019,COYOACAN,SAN MATEO,3,ALTO,22.01,1716.78,70.49,986.81,92.8,371.21,3074.8,32.03
2019,COYOACAN,BARRIO SAN LUCAS,3,ALTO,34.12,2559.29,26.23,183.63,26.92,53.83,2796.75,33.29
2019,COYOACAN,VILLA COYOACAN,3,ALTO,27.19,271.93,23.69,142.13,46.05,92.1,506.16,28.12
2019,COYOACAN,BARRIO LA CONCEPCION,3,ALTO,36.72,2496.85,98.06,686.4,43.0,171.98,3355.23,42.47
2019,COYOACAN,VILLA COYOACAN,3,ALTO,27.57,1158.09,152.16,1673.76,127.88,895.19,3727.04,62.12
2019,COYOACAN,VILLA COYOACAN,3,POPULAR,64.33,707.61,66.53,532.25,145.79,437.37,1677.23,76.24
2019,COYOACAN,VILLA COYOACAN,3,POPULAR,71.44,500.09,203.68,1222.07,295.58,591.16,2313.32,154.22
2019,COYOACAN,BARRIO SANTA CATARINA,3,ALTO,42.36,466.0,78.69,78.69,0.0,0.0,544.69,45.39
2019,COYOACAN,BARRIO SANTA CATARINA,3,ALTO,26.0,1117.95,38.62,154.46,63.76,127.51,1399.92,28.57
2019,COYOACAN,BARRIO SANTA CATARINA,3,ALTO,48.56,388.47,45.75,45.75,47.45,142.36,576.58,48.05
2019,COYOACAN,BARRIO SANTA CATARINA,3,MEDIO,21.96,241.59,17.61,123.28,0.0,0.0,364.87,20.27
2019,COYOACAN,BARRIO SANTA CATARINA,3,ALTO,35.43,602.36,349.16,2444.14,0.0,0.0,3046.5,126.94
2019,COYOACAN,BARRIO SANTA CATARINA,3,ALTO,25.06,851.91,71.98,71.98,9.76,9.76,933.65,25.93
2019,COYOACAN,VILLA COYOACAN,3,ALTO,28.01,280.12,35.3,211.82,51.09,102.18,594.12,33.01
2019,COYOACAN,VILLA COYOACAN,3,ALTO,35.66,570.49,395.05,1975.27,73.42,293.66,2839.42,113.58
2019,COYOACAN,VILLA COYOACAN,3,ALTO,33.02,462.24,58.45,116.9,15.92,15.92,595.06,35.0
2019,COYOACAN,BARRIO SANTA CATARINA,3,ALTO,56.77,1021.82,91.11,820.02,23.48,46.97,1888.81,65.13
2019,COYOACAN,BARRIO SANTA CATARINA,3,ALTO,45.02,855.35,30.41,608.18,0.0,0.0,1463.53,37.53
2019,COYOACAN,VILLA COYOACAN,3,ALTO,42.37,635.48,5.5,21.99,13.22,39.65,697.12,31.69
2019,COYOACAN,BARRIO LA CONCEPCION,3,ALTO,19.11,210.19,3.34,13.34,13.77,68.84,292.37,14.62
2019,COYOACAN,VILLA COYOACAN,3,ALTO,26.97,1240.67,383.18,1915.91,412.56,1237.68,4394.26,81.38
2019,COYOACAN,VILLA COYOACAN,3,ALTO,25.88,957.63,44.34,88.69,0.0,0.0,1046.32,26.83
2019,COYOACAN,BARRIO LA CONCEPCION,3,ALTO,36.63,842.4,0.0,0.0,0.0,0.0,842.4,33.7
2019,COYOACAN,BARRIO LA CONCEPCION,3,MEDIO,14.18,510.48,96.25,673.73,0.0,0.0,1184.21,27.54
2019,COYOACAN,BARRIO LA CONCEPCION,3,ALTO,64.01,64.01,113.1,452.42,9.16,9.16,525.59,87.6
2019,COYOACAN,BARRIO SAN LUCAS,3,ALTO,32.34,1487.41,39.04,39.04,28.65,28.65,1555.1,32.4
2019,COYOACAN,EL ROSEDAL,3,ALTO,109.8,109.8,698.45,698.45,27.0,27.0,835.25,278.42
2019,COYOACAN,PARQUE SAN ANDRES,3,MEDIO,20.85,2126.65,21.26,212.6,64.58,452.04,2791.29,23.46
2019,COYOACAN,PARQUE SAN ANDRES,3,ALTO,32.79,1836.1,58.24,407.67,38.18,152.74,2396.51,35.77
2019,COYOACAN,PARQUE SAN ANDRES,3,ALTO,27.5,165.03,76.22,228.65,16.95,50.86,444.54,37.04
2019,COYOACAN,SAN MATEO,3,MEDIO,22.13,1328.0,13.22,66.08,48.2,96.39,1490.47,22.25
2019,COYOACAN,PARQUE SAN ANDRES,3,ALTO,30.13,2470.5,85.34,341.37,54.45,163.36,2975.23,33.43
2019,COYOACAN,PARQUE SAN ANDRES,3,ALTO,26.68,373.56,11.33,147.28,42.09,126.28,647.12,21.57
2019,COYOACAN,PARQUE SAN ANDRES,3,ALTO,24.19,1281.99,8.29,8.29,23.22,46.44,1336.72,23.87
2019,COYOACAN,ATLANTIDA,3,ALTO,19.64,490.91,4.6,45.97,39.24,39.24,576.12,16.0
2019,COYOACAN,EL ROSEDAL,3,BAJO,23.2,881.71,14.67,29.34,29.28,29.28,940.33,22.93
2019,COYOACAN,EL ROSEDAL,3,BAJO,31.85,286.62,35.26,35.26,0.0,0.0,321.88,32.19
2019,COYOACAN,EL ROSEDAL,3,BAJO,30.84,678.46,40.15,40.15,0.0,0.0,718.61,31.24
2019,COYOACAN,ATLANTIDA,3,ALTO,19.25,288.78,40.9,163.59,60.2,180.61,632.98,28.77
2019,COYOACAN,ATLANTIDA,3,ALTO,35.07,771.52,14.73,44.2,15.5,92.98,908.7,29.31
2019,COYOACAN,ATLANTIDA,3,ALTO,22.15,376.62,29.59,118.36,48.81,48.81,543.79,24.72
2019,COYOACAN,ATLANTIDA,3,ALTO,23.82,309.69,59.36,356.15,25.38,101.5,767.34,33.36
2019,COYOACAN,ATLANTIDA,3,ALTO,23.75,332.44,99.69,996.89,0.0,0.0,1329.33,55.39
2019,COYOACAN,CIUDAD JARDIN,3,ALTO,67.41,202.22,24.1,48.2,123.24,123.24,373.66,62.28
2019,COYOACAN,CIUDAD JARDIN,3,POPULAR,22.04,264.47,15.36,76.79,26.62,26.62,367.88,20.44
2019,COYOACAN,CIUDAD JARDIN,3,ALTO,18.06,451.53,5.35,48.19,0.0,0.0,499.72,14.7
2019,COYOACAN,CIUDAD JARDIN,3,ALTO,25.17,503.32,24.4,24.4,0.0,0.0,527.72,25.13
2019,COYOACAN,CIUDAD JARDIN,3,ALTO,24.49,220.37,473.62,1894.49,56.5,56.5,2171.36,155.1
2019,COYOACAN,CIUDAD JARDIN,3,ALTO,23.51,470.25,11.0,11.0,12.82,12.82,494.07,22.46
2019,COYOACAN,CIUDAD JARDIN,3,ALTO,26.49,291.42,2.44,4.88,64.36,128.72,425.02,28.33
2019,COYOACAN,CIUDAD JARDIN,3,ALTO,15.46,123.66,7.13,42.8,0.0,0.0,166.46,11.89
2019,COYOACAN,XOTEPINGO,3,ALTO,30.6,918.14,2.29,16.03,40.26,40.26,974.43,25.64
2019,COYOACAN,XOTEPINGO,3,ALTO,29.69,801.66,25.02,25.02,92.56,370.25,1196.93,37.4
2019,COYOACAN,PARQUE SAN ANDRES,3,MEDIO,22.01,4028.35,8.32,257.82,50.04,50.04,4336.21,20.17
2019,COYOACAN,BARRIO SAN LUCAS,3,ALTO,28.69,5911.01,71.73,430.36,68.32,204.96,6546.33,30.45
2019,COYOACAN,BARRIO SANTA CATARINA,3,POPULAR,89.88,4224.2,40.08,721.35,0.0,0.0,4945.55,76.09
2019,COYOACAN,BARRIO SANTA CATARINA,3,POPULAR,44.75,1834.88,21.89,656.59,41.48,41.48,2532.95,35.18
2019,COYOACAN,SAN MATEO,3,MEDIO,19.21,153.69,200.08,400.16,28.44,85.31,639.16,49.17
2019,COYOACAN,PARQUE SAN ANDRES,3,ALTO,14.25,2635.36,64.85,453.95,43.81,131.44,3220.75,16.52
2019,COYOACAN,PARQUE SAN ANDRES,3,MEDIO,28.11,1489.89,532.68,4794.08,0.0,0.0,6283.97,101.35
2019,COYOACAN,PARQUE SAN ANDRES,3,POPULAR,28.62,5723.54,11.97,59.87,0.0,0.0,5783.41,28.21
2019,COYOACAN,DEL CARMEN,3,ALTO,25.8,3147.81,35.84,143.36,0.0,0.0,3291.17,26.12
2019,COYOACAN,SAN DIEGO CHURUBUSCO,3,MEDIO,13.77,798.5,7.6,30.41,82.59,495.53,1324.44,19.48
2019,COYOACAN,DEL CARMEN,3,MEDIO,61.0,61.0,340.99,340.99,0.0,0.0,401.99,201.0
2019,COYOACAN,DEL CARMEN,3,MEDIO,25.65,6925.87,200.41,7615.53,37.99,113.97,14655.37,47.12
2019,COYOACAN,SAN DIEGO CHURUBUSCO,3,POPULAR,44.62,1115.54,25.64,128.2,29.04,116.15,1359.89,40.0
2019,TLALPAN,TORIELLO GUERRA,3,ALTO,85.4,85.4,30.5,30.5,0.0,0.0,115.9,57.95
2019,COYOACAN,BARRIO SANTA CATARINA,3,ALTO,36.09,1154.75,29.28,58.55,0.0,0.0,1213.3,35.69
2019,COYOACAN,CIUDAD JARDIN,3,ALTO,16.22,97.3,74.42,74.42,0.0,0.0,171.72,24.53
2019,TLALPAN,TORIELLO GUERRA,3,ALTO,130.74,784.46,58.55,117.1,0.0,0.0,901.56,112.7
2019,TLALPAN,TORIELLO GUERRA,3,ALTO,30.4,1094.5,16.39,16.39,0.0,0.0,1110.89,30.02
2019,TLALPAN,TORIELLO GUERRA,3,POPULAR,119.56,358.68,218.74,874.95,0.0,0.0,1233.63,176.23
2019,TLALPAN,BELISARIO DOMINGUEZ SECCION XVI,3,BAJO,55.22,1049.18,3056.75,9170.25,89.81,538.84,10758.27,384.22
2019,TLALPAN,TORIELLO GUERRA,3,ALTO,52.28,627.42,88.45,88.45,69.23,138.46,854.33,56.96
2019,TLALPAN,TORIELLO GUERRA,3,ALTO,38.36,537.08,552.66,552.66,0.0,0.0,1089.74,72.65
2019,TLALPAN,TORIELLO GUERRA,3,ALTO,32.87,591.73,143.96,287.92,49.44,49.44,929.09,44.24
2019,TLALPAN,TORIELLO GUERRA,3,ALTO,30.67,643.98,17.39,69.55,100.35,200.7,914.23,33.86
2019,TLALPAN,TLALPAN,3,ALTO,223.56,894.26,396.54,1982.68,337.64,675.28,3552.22,322.93
2019,TLALPAN,TLALPAN,3,ALTO,44.35,2661.17,11.49,57.43,37.22,37.22,2755.82,41.75
2019,TLALPAN,TLALPAN,3,ALTO,41.57,872.93,590.52,1181.03,54.28,54.28,2108.24,87.84
2019,TLALPAN,TLALPAN,3,BAJO,51.11,1380.04,191.42,2105.66,82.35,82.35,3568.05,91.49
2019,TLALPAN,BARRIO DEL NI&O JESUS,3,ALTO,53.35,1120.35,4.27,4.27,98.2,392.82,1517.44,58.36
2019,TLALPAN,TLALPAN,3,ALTO,104.71,1047.12,137.09,822.55,21.58,43.16,1912.83,106.27
2019,TLALPAN,TLALPAN,3,ALTO,44.64,1160.72,151.28,453.84,182.09,364.18,1978.74,63.83
2019,TLALPAN,BARRIO LA FAMA,3,MEDIO,15.68,1269.74,88.49,1415.87,0.0,0.0,2685.61,27.69
2019,TLALPAN,TLALPAN,3,BAJO,92.92,278.77,6.4,51.24,73.2,73.2,403.21,33.6
2019,TLALPAN,TLALPAN,3,BAJO,68.22,1773.83,0.0,0.0,0.0,0.0,1773.83,65.7
2019,TLALPAN,BARRIO SAN FERNANDO,3,POPULAR,48.37,483.74,72.79,655.13,137.96,551.82,1690.69,73.51
2019,TLALPAN,TLALPAN,3,BAJO,27.34,1749.56,6.1,24.4,0.0,0.0,1773.96,26.09
2019,TLALPAN,PE&A POBRE,3,BAJO,53.98,701.73,90.28,90.28,66.88,535.0,1327.01,60.32
2019,TLALPAN,BARRIO LA FAMA,3,BAJO,25.49,4027.52,159.82,159.82,69.67,487.7,4675.04,28.16
2019,TLALPAN,BARRIO LA FAMA,3,POPULAR,24.93,2094.26,10.87,32.61,0.0,0.0,2126.87,24.45
2019,TLALPAN,COMUNEROS DE SANTA URSULA,3,BAJO,47.52,427.66,8.12,8.12,0.0,0.0,435.78,43.58
2019,TLALPAN,TLALPAN,3,ALTO,44.9,1751.15,179.95,359.9,73.81,147.62,2258.67,52.53
